2.718281828459045,1.000224467037621
3.6692966676192444,1.0002234577306226
4.953032424395115,1.0002216649580513
6.6858944422792685,1.0002185412233984
9.025013499434122,1.000213268278846
12.182493960703473,1.0002047938860912
16.444646771097048,1.00019209164483
22.197951281441636,1.000174673969453
29.96410004739701,1.0001530913049068
40.44730436006738,1.0001289751534894
54.598150033144236,1.000104506289554
73.69979369959579,1.0000816848305378
99.48431564193378,1.000061846559255
134.28977968493552,1.000045562772921
181.27224187515122,1.0000327995372713
244.69193226422038,1.0000231590834654
330.2995599096486,1.0000160903895587
445.85777008251677,1.0000110299140728
601.8450378720818,1.0000074766534903
